"id","_j","consent","q36preference","equitypref","q","gender","age","q37organisation","q38sector","q35yrs_experience","q39oh_network","q40equity_concept","survey","a1","v1","totala","a2","v2","totalb","a1t","v1t","a2t","v2t","part2","part3","HaveA","HaveB","dumfemale","own_health","exp","q36","q40"
67,31,1,"#VALUE!","9",0,"2",5,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,43,81,35,1,0,56,58,0,90,10,NA,NA
67,32,1,"#VALUE!","9",0,"2",5,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,43,78,37,1,0,56,58,0,90,10,NA,NA
67,33,1,"#VALUE!","9",0,"2",5,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,43,75,39,1,0,56,57,0,90,10,NA,NA
67,34,1,"#VALUE!","9",1,"2",5,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,43,72,41,1,0,56,57,0,90,10,NA,NA
67,35,1,"#VALUE!","9",1,"2",5,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,43,66,45,1,0,56,56,0,90,10,NA,NA
67,36,1,"#VALUE!","9",1,"2",5,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,43,63,47,1,0,56,55,0,90,10,NA,NA
67,37,1,"#VALUE!","9",1,"2",5,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,43,60,49,1,0,56,55,0,90,10,NA,NA
67,41,1,"#VALUE!","9",0,"2",5,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,33,81,25,0,1,51,53,0,90,10,NA,NA
67,42,1,"#VALUE!","9",0,"2",5,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,33,78,27,0,1,51,53,0,90,10,NA,NA
67,43,1,"#VALUE!","9",0,"2",5,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,33,75,29,0,1,51,52,0,90,10,NA,NA
67,44,1,"#VALUE!","9",0,"2",5,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,33,72,31,0,1,51,52,0,90,10,NA,NA
67,45,1,"#VALUE!","9",1,"2",5,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,33,66,35,0,1,51,51,0,90,10,NA,NA
67,46,1,"#VALUE!","9",1,"2",5,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,33,63,37,0,1,51,50,0,90,10,NA,NA
67,47,1,"#VALUE!","9",1,"2",5,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,33,60,39,0,1,51,50,0,90,10,NA,NA
68,21,1,"#VALUE!","9",0,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,58,81,50,0,0,64,66,0,85,10,NA,NA
68,22,1,"#VALUE!","9",0,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,58,78,52,0,0,64,65,0,85,10,NA,NA
68,23,1,"#VALUE!","9",1,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,58,75,54,0,0,64,65,0,85,10,NA,NA
68,24,1,"#VALUE!","9",1,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,58,72,56,0,0,64,64,0,85,10,NA,NA
68,25,1,"#VALUE!","9",1,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,58,66,60,0,0,64,63,0,85,10,NA,NA
68,26,1,"#VALUE!","9",0,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,58,63,62,0,0,64,63,0,85,10,NA,NA
68,27,1,"#VALUE!","9",0,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,58,60,64,0,0,64,62,0,85,10,NA,NA
68,31,1,"#VALUE!","9",1,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,43,81,35,1,0,56,58,0,85,10,NA,NA
68,32,1,"#VALUE!","9",1,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,43,78,37,1,0,56,58,0,85,10,NA,NA
68,33,1,"#VALUE!","9",1,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,43,75,39,1,0,56,57,0,85,10,NA,NA
68,34,1,"#VALUE!","9",1,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,43,72,41,1,0,56,57,0,85,10,NA,NA
68,35,1,"#VALUE!","9",0,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,43,66,45,1,0,56,56,0,85,10,NA,NA
68,36,1,"#VALUE!","9",0,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,43,63,47,1,0,56,55,0,85,10,NA,NA
68,37,1,"#VALUE!","9",0,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,43,60,49,1,0,56,55,0,85,10,NA,NA
68,41,1,"#VALUE!","9",1,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,33,81,25,0,1,51,53,0,85,10,NA,NA
68,42,1,"#VALUE!","9",1,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,33,78,27,0,1,51,53,0,85,10,NA,NA
68,43,1,"#VALUE!","9",1,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,33,75,29,0,1,51,52,0,85,10,NA,NA
68,44,1,"#VALUE!","9",1,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,33,72,31,0,1,51,52,0,85,10,NA,NA
68,45,1,"#VALUE!","9",0,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,33,66,35,0,1,51,51,0,85,10,NA,NA
68,46,1,"#VALUE!","9",0,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,33,63,37,0,1,51,50,0,85,10,NA,NA
68,47,1,"#VALUE!","9",0,"2",3,"NA","1","10","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,33,60,39,0,1,51,50,0,85,10,NA,NA
69,21,1,"#VALUE!","9",0,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,58,81,50,0,0,64,66,1,80,22,NA,NA
69,22,1,"#VALUE!","9",0,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,58,78,52,0,0,64,65,1,80,22,NA,NA
69,23,1,"#VALUE!","9",0,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,58,75,54,0,0,64,65,1,80,22,NA,NA
69,24,1,"#VALUE!","9",0,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,58,72,56,0,0,64,64,1,80,22,NA,NA
69,25,1,"#VALUE!","9",1,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,58,66,60,0,0,64,63,1,80,22,NA,NA
69,26,1,"#VALUE!","9",1,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,58,63,62,0,0,64,63,1,80,22,NA,NA
69,27,1,"#VALUE!","9",0,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,58,60,64,0,0,64,62,1,80,22,NA,NA
69,31,1,"#VALUE!","9",0,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,43,81,35,1,0,56,58,1,80,22,NA,NA
69,32,1,"#VALUE!","9",0,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,43,78,37,1,0,56,58,1,80,22,NA,NA
69,33,1,"#VALUE!","9",0,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,43,75,39,1,0,56,57,1,80,22,NA,NA
69,34,1,"#VALUE!","9",0,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,43,72,41,1,0,56,57,1,80,22,NA,NA
69,35,1,"#VALUE!","9",1,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,43,66,45,1,0,56,56,1,80,22,NA,NA
69,36,1,"#VALUE!","9",1,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,43,63,47,1,0,56,55,1,80,22,NA,NA
69,37,1,"#VALUE!","9",1,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,43,60,49,1,0,56,55,1,80,22,NA,NA
69,41,1,"#VALUE!","9",0,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,33,81,25,0,1,51,53,1,80,22,NA,NA
69,42,1,"#VALUE!","9",0,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,33,78,27,0,1,51,53,1,80,22,NA,NA
69,43,1,"#VALUE!","9",0,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,33,75,29,0,1,51,52,1,80,22,NA,NA
69,44,1,"#VALUE!","9",0,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,33,72,31,0,1,51,52,1,80,22,NA,NA
69,45,1,"#VALUE!","9",1,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,33,66,35,0,1,51,51,1,80,22,NA,NA
69,46,1,"#VALUE!","9",1,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,33,63,37,0,1,51,50,1,80,22,NA,NA
69,47,1,"#VALUE!","9",1,"1",5,"NA","1","22","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,33,60,39,0,1,51,50,1,80,22,NA,NA
70,21,1,"#VALUE!","9",0,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,58,81,50,0,0,64,66,1,100,9,NA,NA
70,22,1,"#VALUE!","9",0,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,58,78,52,0,0,64,65,1,100,9,NA,NA
70,23,1,"#VALUE!","9",0,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,58,75,54,0,0,64,65,1,100,9,NA,NA
70,24,1,"#VALUE!","9",0,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,58,72,56,0,0,64,64,1,100,9,NA,NA
70,25,1,"#VALUE!","9",1,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,58,66,60,0,0,64,63,1,100,9,NA,NA
70,26,1,"#VALUE!","9",1,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,58,63,62,0,0,64,63,1,100,9,NA,NA
70,27,1,"#VALUE!","9",1,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,58,60,64,0,0,64,62,1,100,9,NA,NA
70,31,1,"#VALUE!","9",0,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,43,81,35,1,0,56,58,1,100,9,NA,NA
70,32,1,"#VALUE!","9",0,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,43,78,37,1,0,56,58,1,100,9,NA,NA
70,33,1,"#VALUE!","9",0,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,43,75,39,1,0,56,57,1,100,9,NA,NA
70,34,1,"#VALUE!","9",0,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,43,72,41,1,0,56,57,1,100,9,NA,NA
70,35,1,"#VALUE!","9",1,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,43,66,45,1,0,56,56,1,100,9,NA,NA
70,36,1,"#VALUE!","9",1,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,43,63,47,1,0,56,55,1,100,9,NA,NA
70,37,1,"#VALUE!","9",0,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,43,60,49,1,0,56,55,1,100,9,NA,NA
70,41,1,"#VALUE!","9",0,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,33,81,25,0,1,51,53,1,100,9,NA,NA
70,42,1,"#VALUE!","9",0,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,33,78,27,0,1,51,53,1,100,9,NA,NA
70,43,1,"#VALUE!","9",0,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,33,75,29,0,1,51,52,1,100,9,NA,NA
70,44,1,"#VALUE!","9",0,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,33,72,31,0,1,51,52,1,100,9,NA,NA
70,45,1,"#VALUE!","9",1,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,33,66,35,0,1,51,51,1,100,9,NA,NA
70,46,1,"#VALUE!","9",0,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,33,63,37,0,1,51,50,1,100,9,NA,NA
70,47,1,"#VALUE!","9",0,"1",3,"NA","2","9","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,33,60,39,0,1,51,50,1,100,9,NA,NA
71,21,1,"#VALUE!","9",0,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,58,81,50,0,0,64,66,1,70,9,NA,NA
71,22,1,"#VALUE!","9",0,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,58,78,52,0,0,64,65,1,70,9,NA,NA
71,23,1,"#VALUE!","9",0,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,58,75,54,0,0,64,65,1,70,9,NA,NA
71,24,1,"#VALUE!","9",0,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,58,72,56,0,0,64,64,1,70,9,NA,NA
71,25,1,"#VALUE!","9",1,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,58,66,60,0,0,64,63,1,70,9,NA,NA
71,26,1,"#VALUE!","9",1,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,58,63,62,0,0,64,63,1,70,9,NA,NA
71,27,1,"#VALUE!","9",0,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,58,60,64,0,0,64,62,1,70,9,NA,NA
71,31,1,"#VALUE!","9",0,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,43,81,35,1,0,56,58,1,70,9,NA,NA
71,32,1,"#VALUE!","9",0,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,43,78,37,1,0,56,58,1,70,9,NA,NA
71,33,1,"#VALUE!","9",0,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,43,75,39,1,0,56,57,1,70,9,NA,NA
71,34,1,"#VALUE!","9",0,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,43,72,41,1,0,56,57,1,70,9,NA,NA
71,35,1,"#VALUE!","9",1,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,43,66,45,1,0,56,56,1,70,9,NA,NA
71,36,1,"#VALUE!","9",1,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,43,63,47,1,0,56,55,1,70,9,NA,NA
71,37,1,"#VALUE!","9",1,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,43,60,49,1,0,56,55,1,70,9,NA,NA
71,41,1,"#VALUE!","9",0,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,33,81,25,0,1,51,53,1,70,9,NA,NA
71,42,1,"#VALUE!","9",0,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,33,78,27,0,1,51,53,1,70,9,NA,NA
71,43,1,"#VALUE!","9",0,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,33,75,29,0,1,51,52,1,70,9,NA,NA
71,44,1,"#VALUE!","9",0,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,33,72,31,0,1,51,52,1,70,9,NA,NA
71,45,1,"#VALUE!","9",1,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,33,66,35,0,1,51,51,1,70,9,NA,NA
71,46,1,"#VALUE!","9",1,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,33,63,37,0,1,51,50,1,70,9,NA,NA
71,47,1,"#VALUE!","9",1,"1",3,"NA","1","9","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,33,60,39,0,1,51,50,1,70,9,NA,NA
72,21,1,"#VALUE!","9",0,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,58,81,50,0,0,64,66,1,80,20,NA,NA
72,22,1,"#VALUE!","9",0,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,58,78,52,0,0,64,65,1,80,20,NA,NA
72,23,1,"#VALUE!","9",0,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,58,75,54,0,0,64,65,1,80,20,NA,NA
72,24,1,"#VALUE!","9",0,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,58,72,56,0,0,64,64,1,80,20,NA,NA
72,25,1,"#VALUE!","9",1,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,58,66,60,0,0,64,63,1,80,20,NA,NA
72,26,1,"#VALUE!","9",0,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,58,63,62,0,0,64,63,1,80,20,NA,NA
72,27,1,"#VALUE!","9",0,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,58,60,64,0,0,64,62,1,80,20,NA,NA
72,31,1,"#VALUE!","9",0,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,43,81,35,1,0,56,58,1,80,20,NA,NA
72,32,1,"#VALUE!","9",0,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,43,78,37,1,0,56,58,1,80,20,NA,NA
72,33,1,"#VALUE!","9",0,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,43,75,39,1,0,56,57,1,80,20,NA,NA
72,34,1,"#VALUE!","9",0,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,43,72,41,1,0,56,57,1,80,20,NA,NA
72,35,1,"#VALUE!","9",1,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,43,66,45,1,0,56,56,1,80,20,NA,NA
72,36,1,"#VALUE!","9",1,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,43,63,47,1,0,56,55,1,80,20,NA,NA
72,37,1,"#VALUE!","9",0,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,43,60,49,1,0,56,55,1,80,20,NA,NA
72,41,1,"#VALUE!","9",0,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,33,81,25,0,1,51,53,1,80,20,NA,NA
72,42,1,"#VALUE!","9",0,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,33,78,27,0,1,51,53,1,80,20,NA,NA
72,43,1,"#VALUE!","9",0,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,33,75,29,0,1,51,52,1,80,20,NA,NA
72,44,1,"#VALUE!","9",0,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,33,72,31,0,1,51,52,1,80,20,NA,NA
72,45,1,"#VALUE!","9",1,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,33,66,35,0,1,51,51,1,80,20,NA,NA
72,46,1,"#VALUE!","9",1,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,33,63,37,0,1,51,50,1,80,20,NA,NA
72,47,1,"#VALUE!","9",1,"1",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,33,60,39,0,1,51,50,1,80,20,NA,NA
73,21,1,"#VALUE!","9",0,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,58,81,50,0,0,64,66,1,80,16,NA,NA
73,22,1,"#VALUE!","9",0,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,58,78,52,0,0,64,65,1,80,16,NA,NA
73,23,1,"#VALUE!","9",0,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,58,75,54,0,0,64,65,1,80,16,NA,NA
73,24,1,"#VALUE!","9",0,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,58,72,56,0,0,64,64,1,80,16,NA,NA
73,25,1,"#VALUE!","9",1,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,58,66,60,0,0,64,63,1,80,16,NA,NA
73,26,1,"#VALUE!","9",0,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,58,63,62,0,0,64,63,1,80,16,NA,NA
73,27,1,"#VALUE!","9",0,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,58,60,64,0,0,64,62,1,80,16,NA,NA
73,31,1,"#VALUE!","9",0,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,43,81,35,1,0,56,58,1,80,16,NA,NA
73,32,1,"#VALUE!","9",0,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,43,78,37,1,0,56,58,1,80,16,NA,NA
73,33,1,"#VALUE!","9",0,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,43,75,39,1,0,56,57,1,80,16,NA,NA
73,34,1,"#VALUE!","9",0,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,43,72,41,1,0,56,57,1,80,16,NA,NA
73,35,1,"#VALUE!","9",1,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,43,66,45,1,0,56,56,1,80,16,NA,NA
73,36,1,"#VALUE!","9",1,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,43,63,47,1,0,56,55,1,80,16,NA,NA
73,37,1,"#VALUE!","9",0,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,43,60,49,1,0,56,55,1,80,16,NA,NA
73,41,1,"#VALUE!","9",0,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,33,81,25,0,1,51,53,1,80,16,NA,NA
73,42,1,"#VALUE!","9",0,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,33,78,27,0,1,51,53,1,80,16,NA,NA
73,43,1,"#VALUE!","9",0,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,33,75,29,0,1,51,52,1,80,16,NA,NA
73,44,1,"#VALUE!","9",0,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,33,72,31,0,1,51,52,1,80,16,NA,NA
73,45,1,"#VALUE!","9",1,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,33,66,35,0,1,51,51,1,80,16,NA,NA
73,46,1,"#VALUE!","9",1,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,33,63,37,0,1,51,50,1,80,16,NA,NA
73,47,1,"#VALUE!","9",0,"1",4,"NA","1","16","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,33,60,39,0,1,51,50,1,80,16,NA,NA
74,21,1,"#VALUE!","6",0,"2",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,58,81,50,0,0,64,66,0,75,20,NA,NA
74,22,1,"#VALUE!","6",0,"2",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,58,78,52,0,0,64,65,0,75,20,NA,NA
74,23,1,"#VALUE!","6",0,"2",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,58,75,54,0,0,64,65,0,75,20,NA,NA
74,24,1,"#VALUE!","6",1,"2",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,58,72,56,0,0,64,64,0,75,20,NA,NA
74,25,1,"#VALUE!","6",1,"2",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,58,66,60,0,0,64,63,0,75,20,NA,NA
74,26,1,"#VALUE!","6",1,"2",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,58,63,62,0,0,64,63,0,75,20,NA,NA
74,27,1,"#VALUE!","6",1,"2",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,58,60,64,0,0,64,62,0,75,20,NA,NA
74,31,1,"#VALUE!","6",0,"2",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,43,81,35,1,0,56,58,0,75,20,NA,NA
74,32,1,"#VALUE!","6",0,"2",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,19,4,23,69,43,78,37,1,0,56,58,0,75,20,NA,NA
74,33,1,"#VALUE!","6",0,"2",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,16,6,22,69,43,75,39,1,0,56,57,0,75,20,NA,NA
74,34,1,"#VALUE!","6",1,"2",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,13,8,21,69,43,72,41,1,0,56,57,0,75,20,NA,NA
74,35,1,"#VALUE!","6",1,"2",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,7,12,19,69,43,66,45,1,0,56,56,0,75,20,NA,NA
74,36,1,"#VALUE!","6",1,"2",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,4,14,18,69,43,63,47,1,0,56,55,0,75,20,NA,NA
74,37,1,"#VALUE!","6",1,"2",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,1,16,17,69,43,60,49,1,0,56,55,0,75,20,NA,NA
74,41,1,"#VALUE!","6",0,"2",5,"NA","1","20","NA","#VALUE!","WOHC.Final",10,10,20,22,2,24,69,33,81,25,0,1,51,53,0,75,20,NA,NA
